song_id,title,artist,anger_score,anticipation_score,disgust_score,fear_score,joy_score,negative_score,positive_score,sadness_score,surprise_score,trust_score
5849,Nashville (Live/2011),Taylor Swift,8,7,7,8,5,17,13,6,6,7
5966,Teardrops On My Guitar (Acoustic),Taylor Swift,2,8,3,2,13,8,22,8,7,9
5759,Teardrops on My Guitar (Pop Version),Taylor Swift,2,8,3,2,13,7,22,8,7,9
5786,Christmas Must Be Something More,Taylor Swift,5,14,3,5,12,10,20,5,5,7
5686,Red (Original Demo Recording),Taylor Swift,13,7,8,13,8,23,16,17,5,11
5724,A Perfectly Good Heart,Taylor Swift,4,3,4,5,4,8,11,8,3,5
5690,September,Taylor Swift,1,5,1,1,8,3,12,5,1,6
5855,End Game (Solo Version),Taylor Swift,9,1,2,6,3,16,12,7,2,6
5769,White Christmas,Taylor Swift,2,4,1,0,3,3,6,1,1,2
5709,I’m Only Me When I’m with You,Taylor Swift,8,3,4,10,3,11,8,7,0,6
6021,Should’ve Said No (Live from Clear Channel Stripped 2008),Taylor Swift,8,4,6,7,5,15,16,9,3,7
6019,Picture To Burn (Live from Clear Channel Stripped 2008),Taylor Swift,9,10,7,10,7,12,16,10,3,12
6013,Beautiful Eyes (Live From Clear Channel Stripped 2008),Taylor Swift,1,7,1,1,7,5,11,4,2,3
6020,Rare Peer (Brenda Lee Tribute),Taylor Swift,19,22,16,16,21,39,61,23,13,26
6016,Change (Live from Clear Channel Stripped 2008),Taylor Swift,15,8,7,14,5,20,16,12,4,8
6015,Untouchable (Live from Clear  Channel Stripped 2008),Taylor Swift,3,5,2,5,3,8,11,5,2,4
6022,Teardrops on my Guitar (Live from Clear Channel Stripped 2008),Taylor Swift,3,8,4,2,13,9,22,8,7,9
6018,Teardrops on My Guitar (Live from SoHo),Taylor Swift,2,7,3,2,12,8,21,8,7,9
6012,Teardrops On My Guitar (Cahill Radio Edit),Taylor Swift,2,8,3,2,13,8,22,8,7,9
