song_id,title,artist,anger_score,anticipation_score,disgust_score,fear_score,joy_score,negative_score,positive_score,sadness_score,surprise_score,trust_score
4702,MIC Drop (Japanese Version),BTS (방탄소년단),5,7,4,3,3,8,6,4,3,4
4672,MIC Drop,BTS (방탄소년단),5,8,4,3,4,9,9,6,3,5
4686,LIE,BTS (방탄소년단),2,0,2,3,0,5,2,1,0,1
4711,AWAKE,BTS (방탄소년단),1,1,2,0,0,4,5,3,0,2
4744,Trivia 轉: Seesaw,BTS (방탄소년단),0,0,0,0,0,0,1,0,0,0
4741,욱 (UGH!),BTS (방탄소년단),0,2,0,0,1,0,4,0,1,3
4734,Love Is Not Over (Full Length Edition),BTS (방탄소년단),0,2,0,0,2,0,5,0,1,3
4732,FIRST LOVE,BTS (방탄소년단),1,0,0,1,1,1,3,0,0,0
4729,We Are Bulletproof : The Eternal,BTS (방탄소년단),2,2,1,4,1,5,7,5,2,4
4725,Jamais Vu,BTS (방탄소년단),2,6,2,2,6,2,10,2,3,8
4719,둘! 셋! (그래도 좋은 날이 더 많기를) [2! 3! (Still Wishing For More Good Days)],BTS (방탄소년단),1,2,1,1,2,2,3,0,2,2
4713,뱁새 (Silver Spoon/Baepsae),BTS (방탄소년단),2,1,1,3,1,5,3,2,2,1
4712,FIRE (불타오르네),BTS (방탄소년단),1,2,0,1,1,2,2,1,1,1
4709,Save ME,BTS (방탄소년단),2,2,2,4,3,5,7,5,1,3
4701,So Far Away (Jin & Jungkook Cover),BTS (방탄소년단),0,0,0,0,1,1,3,1,0,1
4689,134340,BTS (방탄소년단),1,1,1,0,1,1,2,0,1,1
4688,Let Go,BTS (방탄소년단),3,6,4,1,2,5,5,2,2,4
4680,Best of Me,BTS (방탄소년단),0,3,0,1,2,3,7,3,2,2
4667,Euphoria,BTS (방탄소년단),1,2,1,2,0,2,4,2,1,1
4746,Intro: Boy Meets Evil,BTS (방탄소년단),2,1,2,2,1,2,2,2,1,1
4660,FAKE LOVE,BTS (방탄소년단),2,2,4,3,3,7,4,4,2,3
4679,땡 (Ddaeng),BTS (방탄소년단),4,2,4,4,2,9,2,3,4,2
4737,INTRO : Never Mind,BTS (방탄소년단),3,1,2,2,1,4,3,0,1,2
4736,Your eyes tell,BTS (방탄소년단),1,1,1,1,2,1,2,1,1,1
4749,REFLECTION,BTS (방탄소년단),3,2,1,3,3,2,4,0,0,1
4700,STIGMA,BTS (방탄소년단),3,1,4,5,0,6,2,6,0,1
4717,RUN,BTS (방탄소년단),1,2,1,1,2,3,3,2,1,2
4681,낙원 (Paradise),BTS (방탄소년단),1,3,1,1,2,3,5,0,1,6
4747,Serendipity (Full Length Edition),BTS (방탄소년단),0,0,0,1,1,1,2,1,0,1
4726,소우주 (Mikrokosmos),BTS (방탄소년단),0,1,0,0,2,0,3,0,2,2
4675,Intro: Singularity,BTS (방탄소년단),1,1,1,1,1,1,1,2,0,1
4722,Spring Day (Japanese Ver.),BTS (방탄소년단),0,1,0,0,2,0,2,0,1,2
4663,봄날 (Spring Day),BTS (방탄소년단),0,1,0,0,2,0,2,0,1,2
4669,Magic Shop,BTS (방탄소년단),1,1,1,0,1,2,1,2,1,2
