song_id,title,artist,anger_score,anticipation_score,disgust_score,fear_score,joy_score,negative_score,positive_score,sadness_score,surprise_score,trust_score
1735,Lovin’ It,Ariana Grande,2,10,4,6,9,10,22,7,2,10
1732,Santa Baby,Ariana Grande,6,7,6,5,6,10,15,6,5,8
1731,Piano,Ariana Grande,12,4,4,9,7,15,13,7,2,6
1730,Winter Things,Ariana Grande,7,3,3,8,9,11,14,6,5,4
1729,You’ll Never Know,Ariana Grande,9,5,8,8,4,17,13,8,4,7
1726,Only 1,Ariana Grande,4,3,5,4,4,12,12,4,1,2
1725,Hands on Me,Ariana Grande,4,7,5,10,9,14,21,7,4,7
1724,Wit It This Christmas,Ariana Grande,5,2,2,5,5,6,13,2,2,4
1723,7 rings (Remix),Ariana Grande,19,17,11,17,13,34,27,12,7,20
1722,December,Ariana Grande,5,5,3,6,6,10,10,5,3,3
1721,Why Try,Ariana Grande,8,4,7,11,7,13,10,8,5,3
1720,Be My Baby,Ariana Grande,4,6,5,6,8,6,14,5,4,12
1719,Baby I,Ariana Grande,8,6,1,5,6,8,14,3,3,8
1715,Jason’s Song (Gave It Away),Ariana Grande,6,4,5,4,4,13,12,6,2,6
1714,Tattooed Heart,Ariana Grande,3,5,1,4,5,5,12,4,4,6
1712,Bad Decisions,Ariana Grande,8,2,6,8,4,13,13,7,2,4
1711,Break Your Heart Right Back,Ariana Grande,7,9,7,10,12,16,23,11,7,15
1710,Knew Better / Forever Boy,Ariana Grande,6,8,3,6,8,9,13,8,4,6
1708,Santa Tell Me,Ariana Grande,10,3,2,15,6,18,18,12,3,7
1707,Leave Me Lonely,Ariana Grande,5,4,6,10,7,16,11,14,5,4
1706,Honeymoon Avenue,Ariana Grande,12,12,10,14,6,25,18,13,7,7
1705,Sometimes,Ariana Grande,8,8,3,10,6,9,10,6,1,6
1704,​west side,Ariana Grande,4,3,2,4,4,5,6,5,0,5
1703,Just a Little Bit of Your Heart,Ariana Grande,4,1,2,4,3,5,10,3,1,4
1702,Thinking Bout You,Ariana Grande,6,6,4,6,4,10,12,8,1,3
1701,Right There,Ariana Grande,9,14,6,10,9,22,30,11,6,15
1699,Greedy,Ariana Grande,6,4,3,4,6,6,15,2,4,6
1698,Touch It,Ariana Grande,6,3,1,6,2,12,15,4,1,6
1697,​borderline,Ariana Grande,9,6,5,6,5,15,14,7,4,7
1696,34+35 (Remix),Ariana Grande,12,12,7,13,13,26,31,7,7,18
