song_id,title,artist,anger_score,anticipation_score,disgust_score,fear_score,joy_score,negative_score,positive_score,sadness_score,surprise_score,trust_score
2508,Needed Me (R3hab Remix),Rihanna,13,3,6,7,5,15,11,6,4,6
2502,Kiss It Better (R3hab Remix),Rihanna,6,3,2,5,5,9,7,3,3,1
2494,Needed Me (Salva Remix),Rihanna,13,3,6,7,5,15,11,6,4,6
2491,A Child Is Born,Rihanna,3,11,3,4,15,8,29,2,5,12
2490,Consideration (MK Remix),Rihanna,7,9,7,7,9,13,17,5,3,11
2489,Coulda Been the One,Rihanna,10,11,10,6,9,21,21,8,6,9
2488,Who Ya Gonna Run To?,Rihanna,4,10,4,5,8,10,18,10,4,11
2484,Sex with Me (MK Remix),Rihanna,9,5,6,7,5,13,10,8,3,3
2482,Work (Lost Kings Remix),Rihanna,9,12,7,12,12,23,33,14,8,14
2481,Should I?,Rihanna,10,8,5,9,8,17,15,10,7,10
2479,Hole in My Head,Rihanna,11,10,6,14,7,24,16,9,11,7
2473,Umbrella (Acoustic),Rihanna,2,7,1,5,10,5,19,3,4,9
2472,Rush,Rihanna,10,17,7,10,10,18,18,11,10,9
2471,Willing to Wait,Rihanna,7,6,5,7,5,12,13,8,3,8
2470,"If It’s Lovin’ That You Want, Pt. 2",Rihanna,11,7,8,13,11,17,19,11,6,11
2468,Now I Know,Rihanna,4,13,2,8,14,11,23,9,8,10
2644,We Found Love (Cahill Dub),Rihanna,5,3,2,5,5,6,10,6,3,4
2624,We Found Love (Black Cards Remix),Rihanna,6,3,1,6,6,9,10,4,3,5
2617,We Found Love (R3hab’s XS Remix Edit),Rihanna,7,4,2,7,7,9,13,7,4,5
2613,Good Girl Gone Bad (Soul Seekerz),Rihanna,4,5,6,5,4,12,18,7,4,9
2539,Work (R3HAB Extended Remix),Rihanna,10,10,5,12,7,22,28,13,4,12
2526,We Found Love (Chuckie Extended Remix),Rihanna,7,4,2,7,7,9,13,7,4,5
2503,Hate That I Love You (Spanglish Version),Rihanna,4,4,3,6,4,9,12,7,3,2
2637,S&M (Sidney Samson Radio),Rihanna,8,7,5,10,7,15,11,10,5,7
2579,Work (BURNS’ Late Night Rollin Remix),Rihanna,8,9,6,10,7,19,22,13,4,9
2576,S&M (Sidney Samson Club),Rihanna,8,7,5,10,7,15,11,10,5,7
2568,Hate That I Love You (Cantonese Version),Rihanna,2,2,2,3,3,4,8,3,2,2
2551,Hate That I Love You (K-Klassic Remix),Rihanna,8,3,4,5,5,10,13,6,4,4
2545,Desperado (3LAU Remix),Rihanna,1,3,1,4,4,6,12,7,1,4
2544,S&M (Dave Audé Radio),Rihanna,8,7,5,10,7,15,11,10,5,7
2534,Hate That I Love You (Mandarin Version),Rihanna,2,2,2,3,3,4,8,3,2,2
2531,Desperado (Fairlane Remix),Rihanna,1,3,1,4,4,6,13,7,1,4
2521,Desperado (Andrelli Remix),Rihanna,1,3,1,4,4,6,12,7,1,4
2512,Desperado (MK Remix),Rihanna,1,3,1,4,4,6,12,7,1,4
2477,Hypnotized,Rihanna,8,7,6,11,6,18,16,7,6,9
2640,Hard (Jump Smokers Radio Edit),Rihanna,15,7,16,11,4,28,24,16,2,7
2626,Hard (Jump Smokers Extended),Rihanna,15,7,16,11,4,28,24,16,2,7
2623,Haunted (Steve Mac Classic Mix),Rihanna,7,4,5,12,2,17,13,10,2,6
2469,Haunted,Rihanna,7,4,5,12,2,17,13,10,2,6
2550,Consideration (Dirty South Remix),Rihanna,1,2,0,1,0,3,5,0,1,5
2642,Unfaithful (Maurice’s Radio Edit),Rihanna,10,7,7,15,6,22,16,14,3,8
2638,Unfaithful (Hamel Radio Edit),Rihanna,10,7,7,15,6,22,16,14,3,8
2598,Unfaithful (AOL Music Sessions),Rihanna,11,7,7,16,6,24,16,14,3,9
2589,Unfaithful (Nu Soul Remix),Rihanna,11,7,7,16,6,24,16,14,4,9
2584,What Now (Reflex Extended),Rihanna,5,7,3,9,7,13,9,7,6,3
2574,Unfaithful (Tony Moran Radio Mix),Rihanna,10,7,7,15,6,22,16,14,3,8
2529,Unfaithful (Music Video Version),Rihanna,11,7,7,16,6,24,16,14,3,9
2501,What Now (R3hab Trapped Out Remix),Rihanna,5,6,3,9,7,12,9,7,4,3
2475,World Peace,Rihanna,5,3,4,9,5,11,13,8,0,8
2532,SOS (Music Video Version),Rihanna,15,11,9,14,7,30,25,17,4,11
2599,Disturbia (Craig C’s Master Vocal Mix),Rihanna,16,7,8,16,3,23,12,13,3,5
2597,Disturbia (Craig C and Nique’s Tribal Mayhem Mix),Rihanna,16,7,9,16,3,25,13,14,4,5
2561,Russian Roulette (Chew Fu Black Russian Fix),Rihanna,5,4,3,7,2,8,10,6,4,2
2556,Disturbia (Jody den Broeder),Rihanna,16,7,9,15,3,24,13,14,3,5
2553,Disturbia (Jody den Broeder Remix),Rihanna,16,7,9,16,3,25,13,14,4,5
2520,Russian Roulette (Donni Hotwheel Remix),Rihanna,7,8,5,9,4,13,13,9,6,4
2639,Hard (Jody den Broeder Club Remix),Rihanna,13,6,12,10,3,22,20,14,3,7
2565,Hard (Chew Fu Granite Fix),Rihanna,10,1,8,9,0,17,11,10,1,3
2602,What Now (R3hab Edit),Rihanna,3,3,2,5,3,7,4,3,4,0
2592,What Now (Firebeatz Remix),Rihanna,4,3,2,6,3,8,5,3,4,0
2573,What Now (R3hab Remix),Rihanna,3,3,2,5,3,7,4,3,4,0
2536,Sex with Me (John Blake Remix),Rihanna,7,6,6,6,4,13,8,5,1,3
2628,Diamonds (The Bimbo Jones Vocal Edit),Rihanna,4,8,1,5,8,6,13,1,2,4
2611,Diamonds (The Bimbo Jones Downtempo),Rihanna,4,8,1,5,8,6,13,1,2,4
2594,Diamonds (Congorock Remix Extended),Rihanna,0,1,0,0,3,1,6,0,1,1
2575,Diamonds (The Bimbo Jones Vocal Remix),Rihanna,4,8,1,5,8,6,13,1,2,4
2566,Diamonds (Congorock Remix),Rihanna,0,1,0,0,3,1,6,0,1,1
2554,Diamonds (Gregor Salto Radio Edit),Rihanna,4,8,1,5,8,6,13,1,2,4
2549,Diamonds (Jacob Plant Dubstep Remix),Rihanna,3,8,1,2,7,3,11,0,1,3
2527,Diamonds (Dave Audé 100 Edit),Rihanna,4,8,1,5,8,6,13,1,2,4
2632,Mad House (Chew Fu Straight Jacket Fix),Rihanna,2,0,2,6,0,6,2,4,3,2
2563,Stupid In Love (Chew Fu Small Room Fix),Rihanna,6,2,7,5,2,11,6,4,3,2
2504,Pon de Replay (Full Phatt Remix),Rihanna,2,4,1,4,3,6,8,4,2,4
2643,California King Bed (DJ Chus & Abel Ramos Club),Rihanna,4,3,3,4,3,3,7,2,3,2
2631,California King Bed (The Bimbo Jones Radio),Rihanna,5,3,4,6,4,6,11,5,3,4
2609,California King Bed (DJ Chus & Abel Ramos Radio),Rihanna,4,3,3,4,3,3,7,2,3,2
2629,California King Bed (Bassjackers Club),Rihanna,1,2,0,1,2,1,4,1,1,1
2590,California King Bed (Bassjackers Radio),Rihanna,1,2,0,1,2,1,4,1,1,1
2570,Pose (Salva Remix),Rihanna,5,3,4,6,3,10,7,5,2,3
2533,Pose (Deadly Zoo Remix),Rihanna,6,1,5,6,1,10,5,6,0,2
2523,Pose (Eva Shaw Remix),Rihanna,4,1,3,5,1,8,4,5,0,2
2634,Right Now (Sick Individuals Remix),Rihanna,1,2,1,0,0,3,1,1,1,0
2557,Pose (Far East Movement Remix),Rihanna,4,1,3,5,1,7,4,5,0,2
2560,Consideration (Will Clarke Remix),Rihanna,2,1,3,1,2,3,2,0,0,1
2682,Question Existing (The Wideboys Club Mix),Rihanna,10,10,8,11,11,24,27,11,8,17
2729,Needed Me (StarFox Remix) [Bonus Track],Rihanna,13,3,6,7,5,15,11,6,4,6
2721,You da One (Gregor Salto Vegas Edit),Rihanna,2,4,1,0,6,5,9,3,2,4
2720,ROCKSTAR 101 (Mark Picchiotti Rockin Radio),Rihanna,9,6,8,11,6,18,15,8,3,9
2710,Right Now (Ralphi Rosario Radio Edit),Rihanna,9,6,5,9,3,13,4,5,5,1
2706,You da One (Gregor Salto Drum Dub),Rihanna,2,4,1,0,6,5,9,3,2,4
2703,Right Now (Justin Prime Radio Edit),Rihanna,9,6,5,9,3,13,5,5,5,1
2701,ROCKSTAR 101 (Mark Picchiotti Pop Rock Radio),Rihanna,10,10,8,11,6,20,15,8,3,9
2694,ROCKSTAR 101 (Chew Fu Teachers Pet Fix) - Single Version,Rihanna,9,6,8,11,6,18,15,8,3,9
2691,Right Now (Ralphi Rosario Tough Mix),Rihanna,9,6,5,9,3,13,4,5,5,1
2690,Where Have You Been? (Hector Fonseca Radio Edit),Rihanna,2,2,1,4,2,6,6,2,0,1
2689,ROCKSTAR 101 (Chew Fu Teachers Pet Fix) [Clean],Rihanna,9,6,8,11,6,18,15,8,3,9
2688,Push Up on Me (Moto Blanco Club Mix),Rihanna,4,7,5,6,7,16,16,5,3,11
2678,Take a Bow (Groove Junkies MoHo Club),Rihanna,6,8,7,4,9,16,21,8,3,12
2675,ROCKSTAR 101 (LoOse CanNons Black Guitar R-Licks Extended),Rihanna,9,6,8,11,6,18,15,8,4,9
2673,ROCKSTAR 101 (Chew Fu Teachers Pet Fix) [Clean] - Single Version,Rihanna,9,6,8,11,6,18,15,8,3,9
2671,ROCKSTAR 101 (Dave Audé Club),Rihanna,9,6,8,11,6,18,15,8,4,9
2668,Right Now (Dyro Club Mix),Rihanna,9,6,5,9,3,13,4,5,5,1
