song_id,title,artist,anger_score,anticipation_score,disgust_score,fear_score,joy_score,negative_score,positive_score,sadness_score,surprise_score,trust_score
503,You Don’t Know,Eminem,26,16,17,27,15,50,41,22,10,30
502,Need Me,Eminem,19,19,13,20,16,35,29,18,7,21
497,Book of Rhymes,Eminem,44,32,38,48,30,97,72,42,20,35
485,Seduction,Eminem,25,14,18,27,14,53,35,24,10,26
472,If I Had...,Eminem,21,15,15,26,13,51,33,19,12,22
500,Desperation,Eminem,22,16,20,19,9,42,35,20,9,13
482,Stepdad,Eminem,30,21,16,34,8,51,23,24,12,17
529,Careful What You Wish For,Eminem,29,20,21,35,10,53,45,27,7,24
524,Cum on Everybody,Eminem,28,15,20,31,10,51,29,27,12,17
545,Elevator,Eminem,25,19,20,26,13,52,37,22,14,22
522,Medicine Ball,Eminem,23,15,21,20,11,43,31,19,8,22
582,Ridaz,Eminem,40,17,26,43,16,75,37,27,23,21
547,Big Weenie,Eminem,24,15,21,24,9,44,37,22,7,16
531,Right for Me,Eminem,46,30,34,50,20,108,69,45,23,31
576,"Murder, Murder",Eminem,36,25,19,40,23,68,47,30,17,25
